Minutes,Torq (N-m),Km/h,Watts,Km,Cadence,Hrate,ID,Altitude (m)
76.59999234,19.6291,21.0024,111,46.3123,54,0,24,0
76.63332567,21.928,21.0024,124,46.324,54,0,24,0
76.666659,22.2817,21.6,126,46.336,54,0,24,0
76.69999233,27.2589,21.0024,157,46.3477,55,0,24,0
76.73332566,33.1523,20.3976,184,46.359,53,0,24,0
76.76665899,38.7481,20.2032,211,46.3702,52,0,24,0
76.79999232,40.6313,19.8,217,46.3812,51,0,24,0
76.83332565,42.3989,19.3968,222,46.392,50,0,24,0
76.86665898,28.0318,18.7992,182,46.4024,62,0,24,0
76.89999231,29.0819,18.7992,201,46.4129,66,0,24,0
76.93332564,29.8232,18.5976,203,46.4232,65,0,24,0
76.96665897,27.7526,18,186,46.4332,64,0,24,0
76.9999923,31.7813,18.5976,213,46.4435,64,0,24,0
77.03332563,30.9985,18.5976,211,46.4539,65,0,24,0
77.06665896,31.3336,18.4032,210,46.4641,64,0,24,0
77.09999229,31.4828,18.2016,211,46.4742,64,0,24,0
77.13332562,32.1341,18,212,46.4842,63,0,24,0
77.16665895,30.4961,18,198,46.4942,62,0,24,0
77.19999228,29.11,17.7984,189,46.5041,62,0,24,0
77.23332561,28.9559,17.7984,188,46.514,62,0,24,0
77.26665894,30.0341,17.7984,195,46.5239,62,0,24,0
77.29999227,27.5697,17.7984,179,46.5338,62,0,24,0
77.3333256,27.2617,18,177,46.5438,62,0,24,0
77.36665893,26.0711,18,172,46.5538,63,0,24,0
77.39999226,24.7069,18,163,46.5638,63,0,24,0
77.43332559,27.2837,18.2016,180,46.5739,63,0,24,0
77.46665892,0,15.9984,0,46.5828,0,0,24,0
77.49999225,0,9,0,46.5878,0,0,24,0
77.53332558,0,0,0,46.5878,0,0,24,0
77.56665891,0,0,0,46.5878,0,0,24,0
77.59999224,0,0,0,46.5878,0,0,24,0
77.63332557,0,0,0,46.5878,0,0,24,0
77.6666589,0,0,0,46.5878,0,0,24,0
77.69999223,0,0,0,46.5878,0,0,24,0
77.73332556,0,0,0,46.5878,0,0,24,0
77.76665889,0,4.9968,0,46.5905,0,0,24,0
77.79999222,0,7.7976,0,46.5949,0,0,24,0
77.83332555,0,9,0,46.5999,0,0,24,0
77.86665888,0,11.2032,0,46.6061,0,0,24,0
77.89999221,21.8935,12.0024,94,46.6128,41,0,24,0
77.93332554,18.0376,13.3992,85,46.6202,45,0,24,0
77.96665887,12.7324,14.4,64,46.6282,48,0,24,0
77.9999922,11.3857,15.1992,62,46.6367,52,0,24,0
